stimulus_index,predicate,attitude,relationship,modifier,filled_sentence,log_prob,relative_probability
0,面白い,warning,friend,ちょっと,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がちょっと面白くない気がするから、そこ短くしたらどう？」,-7.207595586776733,0.1164916381239891
0,面白い,warning,friend,とても,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がとても面白くない気がするから、そこ短くしたらどう？」,-9.550155639648438,0.011192676611244678
0,面白い,warning,friend,なかなか,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がなかなか面白くない気がするから、そこ短くしたらどう？」,-8.470149993896484,0.03295903280377388
0,面白い,warning,friend,（なし）,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が（なし）面白くない気がするから、そこ短くしたらどう？」,-29.633288383483887,2.1229502530917266e-11
0,面白い,warning,friend,ひどく,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がひどく面白くない気がするから、そこ短くしたらどう？」,-14.51039582490921,7.847457163734362e-05
0,面白い,warning,friend,まあまあ,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がまあまあ面白くない気がするから、そこ短くしたらどう？」,-12.65994268655777,0.0004993104375898838
0,面白い,warning,friend,マジで,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がマジで面白くない気がするから、そこ短くしたらどう？」,-14.633068084716797,6.941497122170404e-05
0,面白い,warning,friend,めっちゃ,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がめっちゃ面白くない気がするから、そこ短くしたらどう？」,-12.872880831360817,0.0004035456804558635
0,面白い,warning,friend,やや,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤がやや面白くない気がするから、そこ短くしたらどう？」,-12.878862261772156,0.0004011391138192266
0,面白い,warning,friend,結構,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が結構面白くない気がするから、そこ短くしたらどう？」,-11.590198516845703,0.0014553070068359375
0,面白い,warning,friend,若干,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が若干面白くない気がするから、そこ短くしたらどう？」,-11.786674499511719,0.00119571085087955
0,面白い,warning,friend,少し,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が少し面白くない気がするから、そこ短くしたらどう？」,-9.861507415771484,0.008198144845664501
0,面白い,warning,friend,少しも,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が少しも面白くない気がするから、そこ短くしたらどう？」,-13.884888648986816,0.0001466841931687668
0,面白い,warning,friend,全然,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が全然面白くない気がするから、そこ短くしたらどう？」,-7.859721899032593,0.060684800148010254
0,面白い,warning,friend,相当,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が相当面白くない気がするから、そこ短くしたらどう？」,-11.053585052490234,0.0024888738989830017
0,面白い,warning,friend,超,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が超面白くない気がするから、そこ短くしたらどう？」,-12.115333557128906,0.0008607783820480108
0,面白い,warning,friend,非常に,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が非常に面白くない気がするから、そこ短くしたらどう？」,-11.520950317382812,0.0015596556477248669
0,面白い,warning,friend,微妙に,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が微妙に面白くない気がするから、そこ短くしたらどう？」,-11.468094766139984,0.001644309377297759
0,面白い,warning,friend,普通に,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が普通に面白くない気がするから、そこ短くしたらどう？」,-13.160636901855469,0.0003026368794962764
0,面白い,warning,friend,本当に,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が本当に面白くない気がするから、そこ短くしたらどう？」,-10.292823791503906,0.005325952544808388
0,面白い,warning,friend,全く,友人が動画投稿用に撮ったお笑い動画を大輔に見せてきます。大輔は力になりたいと思い、遠慮がちに指摘します。「中盤が全く面白くない気がするから、そこ短くしたらどう？」,-10.297908782958984,0.0052989390678703785
1,面白い,non-committal,friend,あまり,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、あまり面白くないみたいだけど、映像は綺麗らしいよ。」,-6.139605283737183,0.35568249225616455
1,面白い,non-committal,friend,いまいち,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、いまいち面白くないみたいだけど、映像は綺麗らしいよ。」,-12.481805443763733,0.0006261522066779435
1,面白い,non-committal,friend,かなり,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、かなり面白くないみたいだけど、映像は綺麗らしいよ。」,-9.863127708435059,0.00858929194509983
1,面白い,non-committal,friend,すごく,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、すごく面白くないみたいだけど、映像は綺麗らしいよ。」,-8.736845970153809,0.026490813121199608
1,面白い,non-committal,friend,そこまで,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、そこまで面白くないみたいだけど、映像は綺麗らしいよ。」,-9.13215160369873,0.017840879037976265
1,面白い,non-committal,friend,それほど,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、それほど面白くないみたいだけど、映像は綺麗らしいよ。」,-9.826342582702637,0.0089111328125
1,面白い,non-committal,friend,そんなに,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、そんなに面白くないみたいだけど、映像は綺麗らしいよ。」,-7.736246824264526,0.07205263525247574
1,面白い,non-committal,friend,たいして,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、たいして面白くないみたいだけど、映像は綺麗らしいよ。」,-13.418514490127563,0.0002453989000059664
1,面白い,non-committal,friend,だいぶ,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、だいぶ面白くないみたいだけど、映像は綺麗らしいよ。」,-12.871555755846202,0.00042404685518704355
1,面白い,non-committal,friend,ちっとも,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、ちっとも面白くないみたいだけど、映像は綺麗らしいよ。」,-17.881438821554184,2.829103777912678e-06
1,面白い,non-committal,friend,ちょっと,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、ちょっと面白くないみたいだけど、映像は綺麗らしいよ。」,-6.985724210739136,0.15261515974998474
1,面白い,non-committal,friend,とても,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、とても面白くないみたいだけど、映像は綺麗らしいよ。」,-7.930071592330933,0.05935712531208992
1,面白い,non-committal,friend,なかなか,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、なかなか面白くないみたいだけど、映像は綺麗らしいよ。」,-8.310938835144043,0.04055686667561531
1,面白い,non-committal,friend,（なし）,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、（なし）面白くないみたいだけど、映像は綺麗らしいよ。」,-28.753427982330322,5.37036699832516e-11
1,面白い,non-committal,friend,ひどく,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、ひどく面白くないみたいだけど、映像は綺麗らしいよ。」,-16.506374657154083,1.1190049917786382e-05
1,面白い,non-committal,friend,まあまあ,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、まあまあ面白くないみたいだけど、映像は綺麗らしいよ。」,-12.337915420532227,0.0007230539340525866
1,面白い,non-committal,friend,マジで,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、マジで面白くないみたいだけど、映像は綺麗らしいよ。」,-13.907073110342026,0.00015055466792546213
1,面白い,non-committal,friend,めっちゃ,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、めっちゃ面白くないみたいだけど、映像は綺麗らしいよ。」,-13.714494954794645,0.00018252817972097546
1,面白い,non-committal,friend,やや,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、やや面白くないみたいだけど、映像は綺麗らしいよ。」,-15.104528903961182,4.546172931441106e-05
1,面白い,non-committal,friend,結構,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、結構面白くないみたいだけど、映像は綺麗らしいよ。」,-10.520792961120605,0.004449763800948858
1,面白い,non-committal,friend,若干,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、若干面白くないみたいだけど、映像は綺麗らしいよ。」,-11.707369804382324,0.0013583546970039606
1,面白い,non-committal,friend,少し,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、少し面白くないみたいだけど、映像は綺麗らしいよ。」,-9.974726676940918,0.007682287599891424
1,面白い,non-committal,friend,少しも,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、少しも面白くないみたいだけど、映像は綺麗らしいよ。」,-12.903213262557983,0.0004108325520064682
1,面白い,non-committal,friend,全然,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、全然面白くないみたいだけど、映像は綺麗らしいよ。」,-6.890825986862183,0.16780754923820496
1,面白い,non-committal,friend,相当,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、相当面白くないみたいだけど、映像は綺麗らしいよ。」,-9.571917533874512,0.011492865160107613
1,面白い,non-committal,friend,超,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、超面白くないみたいだけど、映像は綺麗らしいよ。」,-12.226996421813965,0.0008078713435679674
1,面白い,non-committal,friend,非常に,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、非常に面白くないみたいだけど、映像は綺麗らしいよ。」,-10.547049522399902,0.004334448836743832
1,面白い,non-committal,friend,微妙に,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、微妙に面白くないみたいだけど、映像は綺麗らしいよ。」,-13.151968017220497,0.0003203554661013186
1,面白い,non-committal,friend,普通に,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、普通に面白くないみたいだけど、映像は綺麗らしいよ。」,-10.977755546569824,0.002817608416080475
1,面白い,non-committal,friend,本当に,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、本当に面白くないみたいだけど、映像は綺麗らしいよ。」,-8.863627433776855,0.02333644963800907
1,面白い,non-committal,friend,全く,大輔は友人とどのコメディ映画を見るか話しています。自分の意見を押し付けたくない大輔は、慎重に答えます。「それ、全く面白くないみたいだけど、映像は綺麗らしいよ。」,-8.590228080749512,0.03067401610314846
2,面白い,acknowledge,friend,あまり,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、あまり面白かった。誘ってくれてありがとう。」,-9.927606105804443,0.0018233658047392964
2,面白い,acknowledge,friend,いまいち,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、いまいち面白かった。誘ってくれてありがとう。」,-14.490374088287354,1.9023460481548682e-05
2,面白い,acknowledge,friend,かなり,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、かなり面白かった。誘ってくれてありがとう。」,-7.593686580657959,0.018814055249094963
2,面白い,acknowledge,friend,すごく,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、すごく面白かった。誘ってくれてありがとう。」,-6.224271297454834,0.07399661839008331
2,面白い,acknowledge,friend,そこまで,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、そこまで面白かった。誘ってくれてありがとう。」,-13.548280239105225,4.880173219135031e-05
2,面白い,acknowledge,friend,それほど,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、それほど面白かった。誘ってくれてありがとう。」,-12.102540493011475,0.0002071628114208579
2,面白い,acknowledge,friend,そんなに,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、そんなに面白かった。誘ってくれてありがとう。」,-11.41443395614624,0.00041224242886528373
2,面白い,acknowledge,friend,たいして,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、たいして面白かった。誘ってくれてありがとう。」,-13.410757422447205,5.59965155844111e-05
2,面白い,acknowledge,friend,だいぶ,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、だいぶ面白かった。誘ってくれてありがとう。」,-9.593167706159875,0.0025475278962403536
2,面白い,acknowledge,friend,ちっとも,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、ちっとも面白かった。誘ってくれてありがとう。」,-17.646284103393555,8.103917252810788e-07
2,面白い,acknowledge,friend,ちょっと,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、ちょっと面白かった。誘ってくれてありがとう。」,-9.25022268295288,0.0035896962508559227
2,面白い,acknowledge,friend,とても,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、とても面白かった。誘ってくれてありがとう。」,-4.822854399681091,0.30049654841423035
2,面白い,acknowledge,friend,なかなか,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、なかなか面白かった。誘ってくれてありがとう。」,-9.913926601409912,0.001848480082117021
2,面白い,acknowledge,friend,（なし）,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、（なし）面白かった。誘ってくれてありがとう。」,-27.08887767791748,6.424336757016036e-11
2,面白い,acknowledge,friend,ひどく,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、ひどく面白かった。誘ってくれてありがとう。」,-14.524070233106613,1.839310243667569e-05
2,面白い,acknowledge,friend,まあまあ,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、まあまあ面白かった。誘ってくれてありがとう。」,-11.011687755584717,0.0006166846724227071
2,面白い,acknowledge,friend,マジで,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、マジで面白かった。誘ってくれてありがとう。」,-11.036835640668869,0.0006013700040057302
2,面白い,acknowledge,friend,めっちゃ,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、めっちゃ面白かった。誘ってくれてありがとう。」,-12.646961580961943,0.00012019137648167089
2,面白い,acknowledge,friend,やや,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、やや面白かった。誘ってくれてありがとう。」,-12.395583152770996,0.0001545414561405778
2,面白い,acknowledge,friend,結構,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、結構面白かった。誘ってくれてありがとう。」,-10.1570143699646,0.001449582981877029
2,面白い,acknowledge,friend,若干,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、若干面白かった。誘ってくれてありがとう。」,-14.661679744720459,1.6028467143769376e-05
2,面白い,acknowledge,friend,少し,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、少し面白かった。誘ってくれてありがとう。」,-11.074635982513428,0.0005790620343759656
2,面白い,acknowledge,friend,少しも,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、少しも面白かった。誘ってくれてありがとう。」,-14.526932954788208,1.8340519090997986e-05
2,面白い,acknowledge,friend,全然,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、全然面白かった。誘ってくれてありがとう。」,-10.340528011322021,0.0012065466726198792
2,面白い,acknowledge,friend,相当,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、相当面白かった。誘ってくれてありがとう。」,-7.968785762786865,0.012929415330290794
2,面白い,acknowledge,friend,超,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、超面白かった。誘ってくれてありがとう。」,-8.682675838470459,0.006331989075988531
2,面白い,acknowledge,friend,非常に,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、非常に面白かった。誘ってくれてありがとう。」,-6.552796840667725,0.0532764233648777
2,面白い,acknowledge,friend,微妙に,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、微妙に面白かった。誘ってくれてありがとう。」,-13.270420864224434,6.443291204050183e-05
2,面白い,acknowledge,friend,普通に,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、普通に面白かった。誘ってくれてありがとう。」,-10.54728078842163,0.0009811887284740806
2,面白い,acknowledge,friend,本当に,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、本当に面白かった。誘ってくれてありがとう。」,-4.280637145042419,0.516798734664917
2,面白い,acknowledge,friend,全く,友人が絶対面白いと言い、大輔をマイナーなコメディ映画に誘います。大輔は半信半疑でついてきました。しかし、友人の言った通りに面白かったです。誘ってもらったことについて感謝します。「映画、全く面白かった。誘ってくれてありがとう。」,-10.55185079574585,0.0009767148876562715
3,面白い,neutral-positive,friend,あまり,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、あまり面白かったよ。」,-8.214243173599243,0.0016385432099923491
3,面白い,neutral-positive,friend,いまいち,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、いまいち面白かったよ。」,-11.524048686027527,5.9844944189535454e-05
3,面白い,neutral-positive,friend,かなり,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、かなり面白かったよ。」,-4.539968490600586,0.06459145247936249
3,面白い,neutral-positive,friend,すごく,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、すごく面白かったよ。」,-3.213777542114258,0.2432945817708969
3,面白い,neutral-positive,friend,そこまで,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、そこまで面白かったよ。」,-10.916078805923462,0.00010991717863362283
3,面白い,neutral-positive,friend,それほど,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、それほど面白かったよ。」,-9.494863748550415,0.0004552935133688152
3,面白い,neutral-positive,friend,そんなに,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、そんなに面白かったよ。」,-8.394739389419556,0.0013679474359378219
3,面白い,neutral-positive,friend,たいして,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、たいして面白かったよ。」,-9.80927324295044,0.00033246446400880814
3,面白い,neutral-positive,friend,だいぶ,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、だいぶ面白かったよ。」,-7.319258704374079,0.0040100025944411755
3,面白い,neutral-positive,friend,ちっとも,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、ちっとも面白かったよ。」,-15.194652199745178,1.5237177422022796e-06
3,面白い,neutral-positive,friend,ちょっと,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、ちょっと面白かったよ。」,-6.147211313247681,0.01294668111950159
3,面白い,neutral-positive,friend,とても,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、とても面白かったよ。」,-3.4594898223876953,0.19029217958450317
3,面白い,neutral-positive,friend,なかなか,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、なかなか面白かったよ。」,-6.936731576919556,0.005878603085875511
3,面白い,neutral-positive,friend,（なし）,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、（なし）面白かったよ。」,-29.40228843688965,1.0294533238017212e-12
3,面白い,neutral-positive,friend,ひどく,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、ひどく面白かったよ。」,-13.042060375213623,1.3114847206452396e-05
3,面白い,neutral-positive,friend,まあまあ,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、まあまあ面白かったよ。」,-7.049917161464691,0.005249502137303352
3,面白い,neutral-positive,friend,マジで,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、マジで面白かったよ。」,-9.82691290974617,0.0003266511776018888
3,面白い,neutral-positive,friend,めっちゃ,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、めっちゃ面白かったよ。」,-9.147286802530289,0.0006445287144742906
3,面白い,neutral-positive,friend,やや,上映後、大輔はまだその映画を見ていない友人に、どれくらい面白かったか聞かれ、答えます。「映画、やや面白かったよ。」,-9.928687453269958,0.00029504229314625263
